step,simulated_time_sec,dopamine_level,toxicity,control_signal_u,friction_delay_applied
113,5017.7011118845685,0.8145062499999999,0.8969565936497517,0.4071021225729999,1.0177553064324998
114,5039.929197470325,1.0,0.21382470555592586,0.2782482307145037,0.0
115,5045.510200167288,0.95,0.8323882690855825,0.514773590682589,1.2869339767064725
116,5059.164242295472,0.9025,0.8427247797742756,0.44810111136006087,1.1202527784001521
117,5078.521971999949,0.8573749999999999,0.7204319680015869,0.3639129397742099,0.9097823494355248
118,5110.829634205294,1.0,0.7151851693009821,0.4942668530263173,1.2356671325657933
119,5121.19431042772,1.0,0.820175123277759,0.5215624416185998,1.3039061040464994
120,5186.106599127182,0.95,0.8862142376262924,0.5009994724063772,1.252498681015943
121,5203.814936351753,1.0,0.7719723635531082,0.49705553843472783,1.2426388460868196
122,5214.698826480361,0.95,0.7619495635736632,0.45170047488775195,1.1292511872193798
123,5234.089134700446,1.0,0.6661093005418912,0.4600489324131745,1.1501223310329363
124,5256.157614623379,0.95,0.7818801116701655,0.4664230888689559,1.1660577221723898
125,5273.017904737429,1.0,0.5528799474459347,0.41129677122708275,1.0282419280677069
126,5305.180349745792,1.0,0.6887411272112252,0.47609847658195836,1.1902461914548959
127,5316.6186278500545,1.0,0.6485923914860962,0.4510843367914869,1.1277108419787172
128,5332.846440163214,1.0,0.8229784396365114,0.526735401158169,1.3168385028954224
129,5370.749370188946,1.0,0.6758513704896083,0.45447886922744474,1.1361971730686118
130,5378.943570340673,0.95,0.8938988888645747,0.5128864510937448,1.2822161277343618
131,5390.500881395631,0.9025,0.8257201842088352,0.4372685440358363,1.0931713600895907
132,5402.428224464206,0.8573749999999999,0.8548740913158274,0.42139890730011725,1.0534972682502932
133,5456.047656286028,1.0,0.7403221340937006,0.4967578508404045,1.2418946271010114
134,5471.991701863906,0.95,0.902927253866649,0.5128101185783704,1.282025296445926
135,5478.859398947645,1.0,0.32920602464330356,0.3100908951181886,0.7752272377954715
136,6103.889792140627,0.95,0.7983521636196989,0.4935555472416753,1.2338888681041882
137,6138.849898587222,1.0,0.8492440752364455,0.5347813817821252,1.336953454455313
138,6153.875540294345,0.95,0.8547497340739847,0.48604024379688676,1.215100609492217
139,6160.602035347431,1.0,0.9246081985159443,0.5630504593322574,1.4076261483306434
140,6178.763443987944,0.95,0.9523339267975071,0.5225037573439963,1.3062593933599909
141,6196.124209519141,1.0,1.0,0.5888599643921494,1.4721499109803735
142,6220.888187201623,1.0,0.9123561676366122,0.543189590407377,1.3579739760184426
143,6241.529791732578,1.0,0.8905507112456541,0.539289928664978,1.348224821662445
144,6267.741158932784,1.0,0.849561543205919,0.5233828054717468,1.308457013679367
145,6280.255573149222,1.0,0.677175726374457,0.45344011248491684,1.133600281212292
146,6292.640140505835,0.95,0.9099667292903053,0.5195554827194607,1.2988887067986519
147,6355.1282604813705,0.9025,0.9256425717537964,0.4782718763791761,1.1956796909479404
148,6385.332645046642,1.0,0.5716050190202389,0.4162355536832725,1.0405888842081812
149,6420.323424553095,0.95,0.975453310297888,0.5533940891838985,1.3834852229597463
150,6441.2518408620435,1.0,1.0,0.5874728013821265,1.4686820034553163
151,6456.610700507014,1.0,0.9233442900396629,0.5478046018166585,1.3695115045416462
152,6464.60594517134,1.0,0.9968724854162198,0.5832857864724325,1.4582144661810812
153,6485.724626870895,0.95,0.8929594523638009,0.49323062086782304,1.2330765521695577
154,6502.701554313939,1.0,0.8179851157390297,0.5159761814685644,1.289940453671411
155,6544.212883785557,1.0,0.7941004585454863,0.5044430856447624,1.261107714111906
156,6560.860075367849,0.95,0.8412866207595893,0.4836943532062982,1.2092358830157455
157,6581.307564954512,0.9025,0.9559652792563127,0.49512822004207596,1.23782055010519
158,6659.897563321544,1.0,0.8727548250032919,0.5408991097460039,1.3522477743650096
159,6683.009568518731,1.0,0.8440406729062566,0.5221317931204302,1.3053294828010755
160,6702.7961240696095,0.95,0.993424821346198,0.5445959845910276,1.361489961477569
161,6769.000285078006,0.9025,0.8871095916581564,0.45708053921565367,1.1427013480391341
162,6797.7754121360695,0.8573749999999999,0.889054506541279,0.43207131724784753,1.0801782931196189
163,6806.878261042624,0.8145062499999999,0.8918464343361665,0.40253248202871306,1.0063312050717825
164,6829.217784512597,0.7737809374999999,0.7755516335356974,0.3244561375248229,0.8111403438120572
165,6841.748902405165,0.7350918906249998,0.9334366203791233,0.3701337581720898,0.9253343954302246
166,6848.665139712432,1.0,0.888300811231499,0.5688691166194823,1.4221727915487057
167,6878.639401420074,0.95,0.8505302390993988,0.48192465174785754,1.2048116293696438
168,6894.360131104515,1.0,0.8791442041192957,0.5442087513841403,1.3605218784603506
169,6916.410763903381,0.95,0.9361482862598977,0.5184336279819991,1.2960840699549978
170,6988.799038066499,1.0,0.5937644826764127,0.4192121855484995,1.0480304638712488
171,7019.937690213684,0.95,0.9506208986311218,0.5416349084644863,1.3540872711612155
172,7028.070739031758,1.0,0.6426994867140544,0.4388965305020356,1.097241326255089
173,7060.94769253233,0.95,0.8360893330439335,0.4905955506756087,1.2264888766890218
174,7079.527563401993,1.0,0.5746915844206544,0.4172051054740387,1.0430127636850968
175,7097.078985147334,1.0,0.7397334527519832,0.4962065550905937,1.2405163877264842
176,7111.876434022815,0.95,0.9618794402166955,0.5376053577258931,1.3440133943147328
177,7127.962269734113,1.0,0.6754259769091484,0.4519661438888405,1.1299153597221012
178,7152.194846183955,1.0,0.6077098819880344,0.4347125918204256,1.086781479551064
179,7169.247520109543,0.95,0.8850809342921859,0.5132713994834359,1.28317849870859
180,7199.106488017302,1.0,0.8488765593615427,0.5294232988743167,1.3235582471857918
181,7214.391271746707,0.95,0.8089613500225938,0.46683117344779673,1.1670779336194919
182,7222.340438328841,1.0,0.9150789747991781,0.5617954884142993,1.4044887210357482
183,7241.29212920077,0.95,0.8405628913550935,0.47613167588118843,1.190329189702971
184,7255.101033022449,0.9025,0.8814646344676578,0.46388137299511073,1.1597034324877769
185,7278.300481902922,1.0,0.7953326444089903,0.5128518325837164,1.2821295814592908
186,7288.53741749257,1.0,0.7229497747273969,0.47591894672096724,1.1897973668024182
187,7300.412592685388,0.95,0.9003232142241429,0.5127587634904961,1.2818969087262402
188,7326.528098725248,0.9025,0.850958213450542,0.4474830567957791,1.1187076419894477
189,7360.43503177834,1.0,0.30238454386383445,0.3076440156157778,0.7691100390394445
190,7374.410147211282,0.95,0.7742834482820138,0.4850559756466156,1.212639939116539
191,7395.444006385556,0.9572031233460601,0.7765196080302382,0.4697318520864697,1.1743296302161743
192,7403.85086582066,1.0,0.45068621829243993,0.3678326603994832,0.919581650998708
193,7450.877026267553,0.95,0.8144081405925102,0.4930102459513079,1.2325256148782697
194,7463.23802037603,1.0,0.4821328997772675,0.37963132947090167,0.9490783236772542
195,7484.922615513248,0.95,0.5209741566794904,0.36788117181874985,0.9197029295468746
196,7498.333362123802,0.9025,0.5108223238199437,0.32738692660360696,0.8184673165090174
197,7509.756748815732,0.8573749999999999,0.30946200126357326,0.211219701101504,0.0
198,7536.965236726055,0.8145062499999999,0.41988930266438274,0.23908603704322623,0.0
199,7582.309474541203,0.7737809374999999,0.7671051161186055,0.3492260281099513,0.8730650702748782
200,7589.431545440383,0.7350918906249998,0.7010190504289372,0.2730251698380371,0.0
201,7601.837421308599,1.0,0.30966021551334816,0.33978512061487,0.849462801537175
202,7607.535995759584,0.95,0.2956243547072558,0.28358261604624646,0.0
203,8142.374657308001,1.0,0.8616581828493977,0.5701589755143115,1.4253974387857786
204,8150.272399791831,1.0,0.18453371661781354,0.24580467000851788,0.0
205,8155.423472882721,0.95,0.10887026024865243,0.21265348630736514,0.0
206,8162.162469828636,1.0,0.07566579767250839,0.25124741940753437,0.0
207,8170.435150086987,1.0,0.09135959564113622,0.2538310823089267,0.0
208,8177.953738795923,1.0,0.08734648782975066,0.2512039491500271,0.0
209,8194.33592014177,1.0,0.3241051272699625,0.3508833641835991,0.8772084104589978
210,8229.946007612692,0.95,0.3594899132187509,0.30953945591567755,0.7738486397891939
211,8242.172495648867,0.9025,0.0,0.12253060520687495,0.0
212,8250.236030248789,0.8573749999999999,0.08164377396151119,0.14618538506383463,0.0
213,8259.338323748108,1.0,0.07704611213373613,0.26457574065847855,0.0
214,8265.393628187981,0.95,0.2795668655828494,0.2907953168167725,0.0
215,8578.2728949625,0.9025,0.4362825527251612,0.3105646602095967,0.7764116505239917
216,8584.194379471286,1.0,0.1472994684710578,0.26738882359433463,0.0
217,8592.108681291984,0.95,0.20707632195126224,0.2561340871112667,0.0
218,8615.079405356431,1.0,0.10081681886694613,0.2559184846070416,0.0
219,8646.448282011495,0.95,0.6886490243974694,0.4611835811149203,1.1529589527873008
220,8654.564822969869,0.9025,0.6893664217862029,0.39231495568635694,0.9807873892158924
221,8678.967477239139,0.8573749999999999,0.7321393591475831,0.37803154553481255,0.9450788638370313
222,8686.539443687947,1.0,0.11155771486295636,0.24004087869358676,0.0
223,8706.410470816487,0.95,0.7162936680237963,0.47214987767821703,1.1803746941955426
224,8712.249423684467,1.0,0.009617993152904056,0.18706193704279184,0.0
225,8764.765528871352,0.95,0.20668696277051665,0.26423144477444266,0.0
226,8785.991503102052,0.9025,0.7786713805814921,0.45874076207799575,1.1468519051949895
227,8808.64298197576,1.0,0.6532858216373786,0.45935976225280944,1.1483994056320237
228,8821.48135084555,1.0,0.6958904425257728,0.4730768365625818,1.1826920914064545
229,8827.279443543734,1.0,0.11707203192198848,0.2274168268556887,0.0
230,8839.54214948933,0.95,0.7402255252502249,0.481870398689775,1.2046759967244376
231,8888.150497781411,1.0,0.0542262807560349,0.20436150640252115,0.0
232,8920.6252955846,0.95,0.7718118212922782,0.49890738809739477,1.2472684702434869
233,8926.471907482088,1.0,0.0,0.1796912907224633,0.0
234,8935.526129287156,1.0,0.05390984909536318,0.24264213662005246,0.0
235,9044.509933605508,1.0,0.4692662528834177,0.4138572352653136,1.034643088163284
236,9058.050198571636,1.0,0.32241130444559174,0.3272567726941433,0.8181419317353583
237,9072.219428055736,0.95,0.6950120643409443,0.450560388756461,1.1264009718911525
238,9078.402820516836,1.0,0.0,0.18429927613954333,0.0
239,9098.407416392716,0.95,0.0,0.17799999999999994,0.0
240,9105.726693551189,1.0,0.0,0.22599999999999998,0.0
241,9118.845476218508,0.95,0.0,0.17799999999999994,0.0
242,9127.61465995509,1.0,0.0,0.22599999999999998,0.0
243,9133.676375890605,1.0,0.15051862761681625,0.2832178235990628,0.0
244,9142.717035657211,1.0,0.0,0.210968882342991,0.0
245,9238.448056846457,1.0,0.21940756723017274,0.3121511782366726,0.7803779455916815
246,9243.907667902284,1.0,0.012022034176137814,0.21188480032016752,0.0
247,9843.330277621837,0.95,0.6815327504962209,0.4635224331578444,1.158806082894611
248,9858.612996109112,1.0,0.48100750466221487,0.387131186928357,0.9678279673208925
249,9885.718406444174,0.95,0.48920641605305915,0.35460624446255196,0.8865156111563799
250,9905.048585283088,0.9025,0.8458954077560814,0.47002368629437064,1.1750592157359265
251,9913.332168606119,1.0,0.27560977596726577,0.2967023814408866,0.0
252,10078.336960298031,1.0,0.4354215717003879,0.3863404735561269,0.9658511838903172
253,10094.030836148648,1.0,0.5052663786174998,0.40608658471732656,1.0152164617933164
254,10104.796148985883,0.95,0.6265650062577147,0.4108413199111901,1.0271032997779752
255,10112.523316978924,0.9025,0.8066674614872877,0.445306433449198,1.113266083622995
256,10135.442131994792,0.8573749999999999,0.7951764256371651,0.39746905107837205,0.9936726276959301
257,10148.036742701242,1.0,0.48196583954211786,0.39183006706945955,0.9795751676736488
258,10163.572578528767,0.95,0.5307531025627912,0.3719983527038453,0.9299958817596132
259,10173.148103277117,0.9025,0.4661788553278059,0.30804993308391104,0.7701248327097776
260,10185.437943639054,0.8573749999999999,0.811904390393813,0.424924112645733,1.0623102816143324
261,10216.533705628704,0.9015870029601203,0.5965283774971301,0.35627573761166687,0.8906893440291672
262,10229.527468674865,0.8565076528121143,0.8332603276163251,0.4254536229559902,1.0636340573899754
263,10284.303532965787,1.0,0.521019560362509,0.4060516773578205,1.0151291933945512
264,10296.628422866117,0.95,0.8030943267085312,0.4840384435958325,1.2100961089895812
265,10314.266625804572,1.0,0.7383130070834929,0.48790580337255507,1.2197645084313877
266,10339.52746836448,1.0,0.7154945219452156,0.47620891879198085,1.190522296979952
267,10344.900267743631,0.95,0.76191232903228,0.45507350687684467,1.1376837671921116
268,10355.463742360702,0.9025,0.8556963370075207,0.4577777218012219,1.1444443045030548
269,10399.893073155237,1.0,0.838189123828817,0.5323976517876517,1.3309941294691294
270,10407.213620945666,0.95,0.8122538101793436,0.4688552528455953,1.1721381321139883
271,10426.442675818185,0.9025,0.8490205602430881,0.45195340669133643,1.129883516728341
272,10447.795224232903,1.0,0.7803661438105844,0.5085125467858601,1.2712813669646503
273,10456.620040198502,1.0,0.6047475347598938,0.42717199597052025,1.0679299899263006
274,10469.558697921266,0.95,0.9096802501077837,0.5237808529596756,1.309452132399189
275,10475.439118847242,1.0,0.9253027822665054,0.5600463535454652,1.400115883863663
276,10567.990163686105,0.95,0.8951492249547479,0.4984445075450038,1.2461112688625096
277,10588.069850958493,0.9025,0.8900055910211919,0.4641933947316157,1.1604834868290392
278,10639.851190427724,1.0,0.9560504878704953,0.5798408694443364,1.449602173610841
279,10658.386876861763,1.0,0.7763391440184413,0.4886994112155156,1.221748528038789
280,10796.584601517749,0.95,0.8486196041167898,0.4878398850879452,1.219599712719863
281,10830.197782416082,0.9025,0.9066800569275142,0.47398844766254844,1.184971119156371
282,10845.729137221391,1.0,0.602580855573269,0.43038315592512205,1.075957889812805
283,10856.130154542534,0.95,0.8722573482116125,0.508193234914481,1.2704830872862025
284,10937.587702251178,1.0,0.7653941865522085,0.49513011745923075,1.237825293648077
285,10963.565788966536,0.95,0.9921524022725341,0.5487803577613317,1.3719508944033292
286,10977.320643504894,1.0,0.7523064712736396,0.4824395737985765,1.2060989344964412
287,10997.483689564346,1.0,0.9502034270117777,0.5739470510685282,1.4348676276713204
288,11012.85223641126,1.0,0.590528232889242,0.411009652192775,1.0275241304819376
289,11090.091218559579,1.0,1.0,0.6045683060266454,1.5114207650666134
290,11108.164975617537,1.0,0.8291069752700171,0.5082249296134072,1.2705623240335178
291,11118.087376601674,1.0,0.7103495508115694,0.4686003928246581,1.1715009820616453
292,11184.213563129422,0.95,1.0,0.5553790269513056,1.388447567378264
293,11220.069184352767,1.0,0.962034338296159,0.5700544220843867,1.4251360552109669
294,11229.055855006118,1.0,0.793415880174693,0.49551260937560154,1.2387815234390038
295,11249.808561138761,0.95,0.9439586223826659,0.5268576685902381,1.3171441714755951
296,11283.906766135695,1.0,0.7486492679469772,0.48379517519477044,1.209487937986926
297,11290.454966774265,0.95,0.8899491665512984,0.5068596938747266,1.2671492346868165
298,11847.514471143091,0.9025,0.819575010288454,0.43492455432807275,1.087311385820182
299,11865.812828089127,1.0,0.8852811053704102,0.554343563638265,1.3858589090956626
300,11884.080610172916,1.0,0.6740821354322198,0.44999763055930764,1.124994076398269
301,11902.534919951635,0.95,0.882757776568838,0.5083133380329787,1.2707833450824468
302,11914.96650418146,1.0,0.8548891695522587,0.5320879846178184,1.3302199615445458
303,11933.13197685728,0.95,0.9769812720168556,0.5370387840739439,1.3425969601848597
304,11940.426389137081,0.9991584063488717,0.8535236411596204,0.5251541142990813,1.3128852857477034
305,11947.936506094744,0.949200486031428,0.8559228548360088,0.48570558006608133,1.2142639501652033
306,11980.32333499468,0.9017404617298566,0.8825601563363707,0.4628778239004232,1.157194559751058
307,12002.094065046427,0.8566534386433637,0.8821613787685816,0.42893420275546473,1.0723355068886617
308,12029.85480466376,1.0,0.9535328499776743,0.5847557016273047,1.4618892540682618
309,12056.501902484437,1.0,0.9251479243195708,0.5513501572155592,1.378375393038898
310,12069.540622420716,1.0,0.6792145289559535,0.4497612267023261,1.1244030667558151
311,12081.720878020666,0.95,0.7804944817117927,0.4650548105815957,1.1626370264539894
312,12099.760063813172,0.9025,0.7968367620957477,0.43194177117750643,1.079854427943766
313,12110.362494902263,1.0,0.8944889673648293,0.5595751605674835,1.3989379014187087
314,12128.434595932724,1.0,0.9907429061962592,0.582442682560539,1.4561067064013475
315,12152.633881223897,0.95,0.8324373009208528,0.4681790920149824,1.170447730037456
316,12165.343354766677,0.9987071638022046,0.6015609449422649,0.42762337641435183,1.0690584410358797
317,12191.21442848637,1.0,0.5389511303263737,0.41042095838427645,1.026052395960691
318,12220.005226843625,0.95,0.8573157312278259,0.5057355392961045,1.264338848240261
319,12240.905799785365,0.9025,0.9048471314589281,0.47269685133908024,1.1817421283477005
320,12251.75003969857,1.0,0.6399224313216512,0.44617659326755776,1.1154414831688944
321,12282.931939142974,0.95,0.8286294251813435,0.4876290126968651,1.2190725317421627
322,12306.50942062962,1.0,0.5220612755071754,0.3955479702021331,0.9888699255053328
323,12315.073536024243,0.95,0.5713390549319253,0.3866387265409781,0.9665968163524452
324,12333.038589218222,0.9025,0.753870260880915,0.42644516627406887,1.066112915685172
325,12358.01473753189,1.0,0.7282006361252342,0.4923120515197435,1.2307801287993587
326,12370.71057256547,1.0,0.47033348612387127,0.3738480260045119,0.9346200650112797
327,12384.18248615393,0.95,0.4084691852770586,0.3213370486489323,0.8033426216223307
328,12389.828702006076,0.9025,0.41937600845568634,0.2957297724347647,0.0
329,13045.273933858354,1.0,0.7349392760040396,0.5152119354143554,1.2880298385358886
330,13052.378289156439,1.0,0.27593733898471573,0.29179732581333817,0.0
331,13061.513175448139,0.95,0.10537367661335864,0.20570070383852768,0.0
332,13075.85903818832,1.0,0.33595310341761453,0.3607778828385965,0.9019447070964913
333,13083.709983991454,0.95,0.45095842952907916,0.3472453541971563,0.8681133854928907
334,13102.391784900028,0.9025,0.730212962003819,0.42373193826985917,1.0593298456746478
335,13111.796192973296,0.8573749999999999,0.6775352728749409,0.35264703688724586,0.8816175922181146
336,13126.562792378543,0.8145062499999999,0.7165706721776421,0.3416078159421131,0.8540195398552828
337,13132.482034720171,0.7737809374999999,0.6570131838211819,0.2851865343742378,0.0
338,13140.651987063127,0.7350918906249998,0.7354365470956608,0.2940860343759064,0.0
339,13146.705735384841,1.0,0.14041730952698,0.26663805030059196,0.0
340,13152.578410568172,1.0,0.12617114989946016,0.2645668443861544,0.0
341,13261.892427204484,1.0,0.30287236052838185,0.33963612242795277,0.8490903060698819
342,13279.207536498183,1.0,0.09047103598626612,0.23982549348252877,0.0
343,13288.36176254277,1.0,0.0584506242101365,0.23912100000908132,0.0
344,13295.817601318802,0.95,0.209715756350645,0.26257358021466265,0.0
345,13312.34896397352,0.9025,0.06112132325568964,0.15718801038635088,0.0
