step,simulated_time_sec,dopamine_level,toxicity,control_signal_u,friction_delay_applied
131,1849.7149337484345,1.0,0.837416153505712,0.0,0.0
132,1856.4329688474613,0.95,0.9002670555786446,0.0,0.0
133,1865.9181275687256,0.9025,0.8492591361482374,0.0,0.0
134,1886.5386905254038,1.0,0.8251704852806656,0.0,0.0
135,1893.9257848480922,0.95,0.7409225009480578,0.0,0.0
136,1900.9961098262652,1.0,0.8151693489661669,0.0,0.0
137,1906.5723159954282,1.0,0.7588013970910158,0.0,0.0
138,1914.5781159469002,1.0,1.0,0.0,0.0
139,1920.94579953075,1.0,0.7526562032780926,0.0,0.0
140,1926.6353863086135,1.0,0.8534967082302248,0.0,0.0
141,1951.8698035943062,1.0,0.6476417333080884,0.0,0.0
142,1963.6782042496302,1.0,0.5845794470490512,0.0,0.0
143,1970.0888869322216,0.95,0.9216133511759754,0.0,0.0
144,1985.0876726587678,1.0,1.0,0.0,0.0
145,1991.4441387594109,1.0,0.6750593291456504,0.0,0.0
146,2003.4534531266931,1.0,0.9813872874873107,0.0,0.0
147,2009.1100477590705,1.0,0.9325792099234089,0.0,0.0
148,2036.1220586361146,1.0,0.8591099843807668,0.0,0.0
149,2049.3633643521935,1.0,0.7593039510429899,0.0,0.0
150,2061.3221746275503,1.0,0.8491980355942159,0.0,0.0
151,2067.7788105123473,1.0,0.7636440622478936,0.0,0.0
152,2073.4760308163986,1.0,0.8333197007346065,0.0,0.0
153,2082.2692966896175,1.0,0.806350529256511,0.0,0.0
154,2088.4810877959785,1.0,0.8921919031971497,0.0,0.0
155,2094.7201329773243,1.0,0.8693871946135956,0.0,0.0
156,2100.697377808364,1.0,0.6685354899059075,0.0,0.0
157,2106.802738990101,1.0,0.829712915555486,0.0,0.0
158,2111.8114395139805,1.0,0.8959331728522111,0.0,0.0
159,2118.5445344193186,1.0,0.6820934895642023,0.0,0.0
160,2124.7132774584766,1.0,0.5906658218495354,0.0,0.0
161,2129.756137474471,1.0,0.5161701717612114,0.0,0.0
162,2136.77837422653,1.0,0.6433623004233407,0.0,0.0
163,2145.967287468906,1.0,0.3905688270797754,0.0,0.0
164,2151.3795313616424,1.0,0.5254817063457009,0.0,0.0
165,2233.225753611914,1.0,0.6520132599458827,0.0,0.0
166,2239.2358872157524,1.0,0.704439822788894,0.0,0.0
167,2244.9582031812292,0.95,0.5585476158792525,0.0,0.0
168,2251.0233541417256,0.9704602775464732,0.6546586635032151,0.0,0.0
169,2263.261847522754,0.9888745273382993,0.5063505033902421,0.0,0.0
170,2276.61640369566,1.0,0.6376801266039905,0.0,0.0
171,2294.6168326632464,0.95,0.8118481212737589,0.0,0.0
172,2308.504550127673,1.0,0.5420904535215719,0.0,0.0
173,2313.5697078031535,0.95,0.5773943376022278,0.0,0.0
174,2321.8143813198217,1.0,0.7090830302917093,0.0,0.0
175,2748.9795854783606,1.0,0.8171653565373203,0.0,0.0
176,2759.549122495216,1.0,0.2950393348079362,0.0,0.0
177,2775.761900686848,0.95,0.5006870377514843,0.0,0.0
178,2786.1633042413064,1.0,0.12946817665923235,0.0,0.0
179,2808.1338983687338,0.95,0.482493760098384,0.0,0.0
180,2814.3278926444823,0.9025,0.8025252723967683,0.0,0.0
181,2826.0502852991135,1.0,0.405795842763035,0.0,0.0
182,2832.725375120695,1.0,0.41191790348102203,0.0,0.0
183,2839.5373686915027,1.0,0.4976658972909006,0.0,0.0
184,2855.485941065362,1.0,0.48466590322456093,0.0,0.0
185,2876.807921231838,1.0,0.37638636561415567,0.0,0.0
186,2902.295002127386,0.95,0.7723699172503744,0.0,0.0
187,2909.0429384496633,0.9025,0.6536131635711928,0.0,0.0
188,2928.197474151037,0.8573749999999999,0.8015353708969586,0.0,0.0
189,2937.4148614010533,1.0,0.38961738191344475,0.0,0.0
190,2969.416917181035,0.95,0.347953052211147,0.0,0.0
191,2982.143873286148,0.9025,0.6776256428154948,0.0,0.0
192,2990.977839212148,1.0,0.23448129128416179,0.0,0.0
193,2998.328614802255,0.95,0.4443407187315037,0.0,0.0
194,3004.214970604671,1.0,0.3580410340413068,0.0,0.0
195,3013.532713787589,1.0,0.1470105915075418,0.0,0.0
196,3025.607041167747,1.0,0.14181580912122882,0.0,0.0
197,3034.8505803215094,1.0,0.29681809006487164,0.0,0.0
198,3042.2546262936944,1.0,0.40836834231276464,0.0,0.0
199,3048.5043565151727,1.0,0.26209430786276794,0.0,0.0
200,3056.4636678009565,0.95,0.010841624401645433,0.0,0.0
201,3062.7122005838864,0.9025,0.0,0.0,0.0
202,3070.3444705459933,0.8573749999999999,0.07166320580145139,0.0,0.0
203,3077.4562058239862,0.8145062499999999,0.321064467975226,0.0,0.0
204,3087.5117933785227,1.0,0.2395258697900618,0.0,0.0
205,3108.5871071307392,1.0,0.3186750119832655,0.0,0.0
206,3114.3386352728385,1.0,0.0,0.0,0.0
207,3128.145868942432,0.95,0.19562180074753283,0.0,0.0
208,3137.423201885058,1.0,0.42076089345930456,0.0,0.0
209,3143.374864917021,0.95,0.199445477921862,0.0,0.0
210,3152.463750731036,0.9025,0.4170900137793204,0.0,0.0
211,3170.874292110256,0.8573749999999999,0.1313232980469231,0.0,0.0
212,3177.790141242002,0.8145062499999999,0.20258715525169785,0.0,0.0
213,3185.040177978411,0.7737809374999999,0.1651245227935029,0.0,0.0
214,3191.843453982458,1.0,0.18304242001681853,0.0,0.0
215,3196.982889771363,1.0,0.3824467070678914,0.0,0.0
216,3203.4393429903093,1.0,0.16532867345664676,0.0,0.0
217,3260.4198701868227,1.0,0.18708457260709355,0.0,0.0
218,3274.758033007536,1.0,0.34987535165706635,0.0,0.0
219,3282.0065714698158,0.95,0.08913845669503312,0.0,0.0
220,3357.271771515748,0.9025,0.21524931956691218,0.0,0.0
221,3362.8902788248342,0.8573749999999999,0.7054147141304029,0.0,0.0
222,3369.2047947971264,1.0,0.1813858478661119,0.0,0.0
223,3381.870406591086,1.0,0.2913741226169454,0.0,0.0
224,3388.333868320017,1.0,0.17812310148368218,0.0,0.0
225,3411.468379374457,0.95,0.7233921537156126,0.0,0.0
226,3422.8011377660287,0.9025,0.7033661479318071,0.0,0.0
227,3427.99887109801,0.8573749999999999,0.6801625008255363,0.0,0.0
228,3434.0281091656243,1.0,0.24076663116097421,0.0,0.0
229,3472.1745360040595,1.0,0.18802916197162226,0.0,0.0
230,3480.8543167072235,1.0,0.1999503531062774,0.0,0.0
231,3486.072615018469,0.95,0.7311494475040365,0.0,0.0
232,3547.109277876331,1.0,0.06505774259344978,0.0,0.0
233,3560.342875522286,0.95,0.24671443554728478,0.0,0.0
234,3572.0176438814156,0.9025,0.1907899327224027,0.0,0.0
235,3577.715415405288,0.8573749999999999,0.2317697178727517,0.0,0.0
236,3585.2156544859617,1.0,0.4052637161123194,0.0,0.0
237,3593.9975329388067,1.0,0.4899809012640372,0.0,0.0
238,3618.5299155297807,1.0,0.2819210008063843,0.0,0.0
239,3624.520180611753,1.0,0.0,0.0,0.0
240,3631.9283937559985,0.95,0.0,0.0,0.0
241,3637.7254434524416,1.0,0.0,0.0,0.0
242,3650.6388494362122,1.0,0.2567338582456926,0.0,0.0
243,3655.7312753305855,1.0,0.1907944007245248,0.0,0.0
244,3661.554960743102,1.0,0.0,0.0,0.0
245,3667.950648474661,1.0,0.06703396460139226,0.0,0.0
246,3673.025238989124,1.0,0.054007994360635116,0.0,0.0
247,3678.688275151236,1.0,0.28944627941394085,0.0,0.0
248,3685.222503841921,1.0,0.1337482172716214,0.0,0.0
249,3691.8028326334015,1.0,0.0,0.0,0.0
250,3700.401611515843,1.0,0.06178632296904456,0.0,0.0
251,3709.673608969022,1.0,0.16240361968398676,0.0,0.0
252,3718.743644201081,1.0,0.0,0.0,0.0
253,3738.496286053412,0.95,0.6810255944844302,0.0,0.0
254,3747.0868129852547,0.9025,0.7047370025308866,0.0,0.0
255,3752.7678197318405,0.8573749999999999,0.16992570390004863,0.0,0.0
256,3770.6177413089035,1.0,0.13760767504080118,0.0,0.0
257,3778.2770757518583,1.0,0.024618096685087715,0.0,0.0
258,3795.542862312796,0.95,0.0,0.0,0.0
259,3802.367033565918,0.9880298880327095,0.07167054186162433,0.0,0.0
260,3812.6938337178312,1.0,0.12118756439649692,0.0,0.0
261,3829.0479697642295,1.0,0.0,0.0,0.0
262,3834.059801944587,0.95,0.7225870972064842,0.0,0.0
263,3840.0601939401704,1.0,0.31676383665063834,0.0,0.0
264,3846.3489167533676,1.0,0.14056028808968876,0.0,0.0
265,3853.534211904437,1.0,0.3381905550416582,0.0,0.0
266,3859.874225645851,1.0,0.04101658505180818,0.0,0.0
267,3868.7616327948867,1.0,0.16588485111321777,0.0,0.0
268,3894.546748812795,1.0,0.0,0.0,0.0
269,3937.6939945412596,0.95,0.13561112027646194,0.0,0.0
270,3943.343862227204,0.9025,0.6933152043001811,0.0,0.0
271,3954.182734314136,0.8573749999999999,0.6804578332583102,0.0,0.0
272,3984.0598501364784,1.0,0.0,0.0,0.0
273,4023.881782999725,0.95,0.6862328661809088,0.0,0.0
274,4040.8694663357464,0.9025,0.18689240605191892,0.0,0.0
275,4046.7483503009753,0.8573749999999999,0.6966906766465645,0.0,0.0
276,4051.962354724568,1.0,0.14435139787976456,0.0,0.0
277,4095.9206070928158,1.0,0.0,0.0,0.0
278,4114.277111479665,1.0,0.15862669075774682,0.0,0.0
279,4134.426595671289,0.95,0.7772535846699007,0.0,0.0
280,4155.255520010878,0.9721269964080537,0.07603091817004728,0.0,0.0
281,4160.395664601022,0.923520646587651,0.7107520109269443,0.0,0.0
282,4165.677851788616,0.8773446142582684,0.7307170911044341,0.0,0.0
283,4173.122074523057,1.0,0.3802848411789344,0.0,0.0
284,4178.737707425116,1.0,0.2431232421702559,0.0,0.0
285,4184.6224778254655,1.0,0.13643261330334175,0.0,0.0
286,4189.657666417978,1.0,0.0,0.0,0.0
287,4199.090183249576,1.0,0.15935429366125503,0.0,0.0
288,4205.079703425481,1.0,0.06145559064430496,0.0,0.0
289,4220.822318514973,1.0,0.4445490987389641,0.0,0.0
290,4228.741134823945,1.0,0.10350794042526104,0.0,0.0
291,4234.313330644749,0.95,0.14125453059043497,0.0,0.0
292,4239.380455477624,0.9025,0.6139087617079738,0.0,0.0
293,4244.385944788652,1.0,0.0,0.0,0.0
294,4249.613773858897,1.0,0.12428691504737636,0.0,0.0
295,4267.510117928667,1.0,0.11579456534247964,0.0,0.0
296,4277.979375628118,1.0,0.003839254408982695,0.0,0.0
297,4286.553905812406,0.95,0.752916134164074,0.0,0.0
298,4291.867707200378,1.0,0.0,0.0,0.0
299,4304.086891825989,1.0,0.43175211128469126,0.0,0.0
300,4311.750715975578,1.0,0.0,0.0,0.0
301,4372.3505749013775,0.95,0.6658954129138174,0.0,0.0
302,4380.375644487436,0.9025,0.7093129525816946,0.0,0.0
303,4386.66711462065,1.0,0.23092024912918502,0.0,0.0
304,4393.922245674677,1.0,0.02133842088407556,0.0,0.0
305,4409.275352500259,1.0,0.26823724518139486,0.0,0.0
306,4581.845454340251,1.0,0.4809928405420607,0.0,0.0
307,4628.737450064367,0.95,0.7349925086004356,0.0,0.0
308,4634.893982187952,0.9025,0.7739105842129852,0.0,0.0
309,4641.37175795735,1.0,0.18584128839357006,0.0,0.0
310,4648.853343117617,1.0,0.25671912960792975,0.0,0.0
311,4656.624242988091,1.0,0.4109464816959772,0.0,0.0
312,4729.897372494355,1.0,0.5657830439286325,0.0,0.0
313,4754.065146760584,1.0,0.4144567603566677,0.0,0.0
314,4765.538499721163,0.95,0.7910887358015047,0.0,0.0
315,4771.052635934287,0.9025,0.6395622588603246,0.0,0.0
316,4776.500476827652,1.0,0.5980875475563775,0.0,0.0
317,4800.182940838005,1.0,0.31581786903562464,0.0,0.0
318,4807.068890187329,1.0,0.13252646658790096,0.0,0.0
319,4824.6124350038435,0.95,0.6777969340502118,0.0,0.0
320,4834.25689046215,1.0,0.2638482590182293,0.0,0.0
321,4840.8362466309945,0.95,0.824593989151882,0.0,0.0
322,4847.141338962619,1.0,0.5922927645394878,0.0,0.0
323,4854.70966094087,1.0,0.36407024535579,0.0,0.0
324,4866.775180096493,1.0,0.35055877850756395,0.0,0.0
325,4873.995780767631,0.95,0.45729040691683936,0.0,0.0
326,4881.660145412567,0.9025,0.08900801694198357,0.0,0.0
327,4892.448961626109,1.0,0.405260968763027,0.0,0.0
328,4900.30351214952,1.0,0.6807017453700912,0.0,0.0
329,4928.304197437169,1.0,0.3204821562855779,0.0,0.0
330,4933.925595990932,0.95,0.7877106453432572,0.0,0.0
331,4940.706783142507,1.0,0.4104337875110987,0.0,0.0
332,4949.994825019861,1.0,0.5387181329348962,0.0,0.0
333,4956.7079796350345,1.0,0.873634919310944,0.0,0.0
334,4962.575650935969,1.0,0.4974979444564865,0.0,0.0
335,4974.213415220273,1.0,0.4716218748204255,0.0,0.0
336,4983.315007987964,1.0,0.3008619089656852,0.0,0.0
337,5006.536289201332,0.95,0.3928438924016223,0.0,0.0
338,5019.145301628733,1.0,0.46732137894111386,0.0,0.0
339,5027.928561134842,0.95,0.8808363338674154,0.0,0.0
340,5082.632089935808,0.9025,0.6856377919337762,0.0,0.0
341,5095.226545814245,0.8573749999999999,0.8729936156463687,0.0,0.0
342,5102.198795717858,0.8145062499999999,0.8364896305701096,0.0,0.0
343,5121.33918064908,1.0,0.6353028999896143,0.0,0.0
344,5126.637666723624,1.0,0.6313218653339391,0.0,0.0
345,5136.276482468271,0.95,0.7596518776339183,0.0,0.0
346,5149.213129612237,1.0,0.6666740349473153,0.0,0.0
347,5158.266930415949,1.0,0.6187938409429778,0.0,0.0
348,5163.702114326774,1.0,0.27400590412910114,0.0,0.0
349,5172.785702174022,0.95,0.8305152100027375,0.0,0.0
350,5177.846283530828,1.0,0.5692840987217723,0.0,0.0
351,5184.035586881911,1.0,0.5955824612729975,0.0,0.0
352,5192.248555101221,1.0,0.7192499744264295,0.0,0.0
353,5197.268004603691,1.0,0.4243310920471651,0.0,0.0
354,5202.580951957649,1.0,0.35985309223729267,0.0,0.0
355,5209.025585950106,1.0,0.5336204493139475,0.0,0.0
356,5218.2026567087205,1.0,0.7045637794844987,0.0,0.0
357,5896.972271465162,1.0,0.8264302614590681,0.0,0.0
358,5905.923775254133,0.95,0.854762344349519,0.0,0.0
359,5914.566276273984,1.0,0.6890873233679246,0.0,0.0
360,5920.271892744138,0.95,0.907433503106272,0.0,0.0
361,5930.158550338163,1.0,0.9428253436416255,0.0,0.0
362,5960.533754830495,1.0,0.996985051445981,0.0,0.0
363,5969.545029100583,1.0,1.0,0.0,0.0
364,5987.640233748024,1.0,0.9660946567349974,0.0,0.0
365,5998.273779007198,1.0,0.9642972335415214,0.0,0.0
366,6005.998246186359,1.0,0.7992367710996158,0.0,0.0
367,6016.837694383208,1.0,1.0,0.0,0.0
368,6022.442787189606,1.0,0.8404863693493191,0.0,0.0
369,6029.940755972257,0.95,0.9579324316211357,0.0,0.0
370,6035.403239928921,1.0,1.0,0.0,0.0
371,6041.313865439779,1.0,0.8538217956854813,0.0,0.0
372,6048.569391695741,1.0,0.7079666180221074,0.0,0.0
373,6059.737260843084,1.0,1.0,0.0,0.0
374,6068.38109986043,1.0,0.9663310347603574,0.0,0.0
375,6078.396795401233,1.0,0.847384223659331,0.0,0.0
376,6084.194499083869,1.0,0.6657773365184183,0.0,0.0
377,6091.304888364324,1.0,0.9288469193331275,0.0,0.0
378,6102.549920528918,1.0,1.0,0.0,0.0
379,6107.693653374664,1.0,0.7770683556538642,0.0,0.0
380,6117.229940724334,1.0,0.9949753735795922,0.0,0.0
381,6127.188923284447,1.0,0.6937382673379222,0.0,0.0
382,6141.19830337067,1.0,0.8694208165094285,0.0,0.0
383,6146.609664992426,0.95,0.8833262224946491,0.0,0.0
384,6153.9060319458895,0.9025,0.9835321933799859,0.0,0.0
385,6162.652474735818,0.8573749999999999,0.952104127915558,0.0,0.0
386,6176.633198175167,0.8145062499999999,0.9224698985473101,0.0,0.0
387,6369.364958804904,1.0,0.7178488767667124,0.0,0.0
388,6374.880191619953,0.95,0.9184504783986527,0.0,0.0
389,6380.682128092559,1.0,0.973234907514478,0.0,0.0
390,6386.767875594023,1.0,0.885234278542228,0.0,0.0
391,6491.238630947275,1.0,0.7718228469146429,0.0,0.0
392,6497.861778318271,1.0,0.5679033191655416,0.0,0.0
393,6517.5736097076215,1.0,1.0,0.0,0.0
394,6523.430489044218,1.0,1.0,0.0,0.0
395,6535.233622713417,0.95,0.968880092079066,0.0,0.0
396,6553.308879998907,1.0,0.8344014990684823,0.0,0.0
397,6571.418612339178,0.95,0.9694208499413448,0.0,0.0
398,6579.456159062021,0.9025,0.9106925899944777,0.0,0.0
399,6584.664672728172,1.0,0.5933690418475757,0.0,0.0
400,6590.441210847254,1.0,1.0,0.0,0.0
401,6597.502898020469,1.0,0.6248446208099416,0.0,0.0
402,6623.484061458049,1.0,1.0,0.0,0.0
403,6629.009310638026,1.0,0.6428888903306011,0.0,0.0
404,6634.2687286092605,0.95,0.7950073356839648,0.0,0.0
405,6639.484132233514,1.0,1.0,0.0,0.0
406,6646.043881192037,1.0,0.5820758501457268,0.0,0.0
407,6651.440950362031,1.0,0.9299328379268071,0.0,0.0
408,6658.9801880197065,1.0,0.8310447005829977,0.0,0.0
409,6667.700744550896,1.0,0.8638203956441202,0.0,0.0
410,6673.779357126155,1.0,0.9369877485042517,0.0,0.0
411,6683.059493600348,1.0,0.8006697180134967,0.0,0.0
412,6690.802465591609,1.0,0.6758292132486159,0.0,0.0
413,6696.253767858113,1.0,0.8099798398908562,0.0,0.0
414,6703.633258791007,1.0,0.7593539557541722,0.0,0.0
415,6713.200034754111,1.0,1.0,0.0,0.0
416,6723.929305525113,1.0,0.8269757881646393,0.0,0.0
417,6732.942501234385,1.0,0.6340837909293058,0.0,0.0
418,6737.960588687157,1.0,0.9709422468189766,0.0,0.0
419,6745.042585755284,0.95,0.9448442350480144,0.0,0.0
420,6751.896779203237,1.0,1.0,0.0,0.0
421,6763.085304163397,1.0,0.7803872550103996,0.0,0.0
422,6769.784070448742,1.0,0.8606915996853639,0.0,0.0
423,6775.098797744175,1.0,0.7977539690367327,0.0,0.0
424,6781.726416339689,1.0,0.7649021632538152,0.0,0.0
425,6787.69630821338,1.0,0.9475979436684202,0.0,0.0
426,6792.853213843795,1.0,0.705411414381905,0.0,0.0
427,6799.493082623708,1.0,0.9375304334893482,0.0,0.0
428,6805.940054190306,1.0,0.6613825339963315,0.0,0.0
429,6811.956431216572,1.0,0.5991287483873731,0.0,0.0
430,6817.271085532904,1.0,0.8141543561535535,0.0,0.0
431,6832.144292690615,1.0,0.7493901596180581,0.0,0.0
432,6838.580913441414,1.0,0.28870202248396837,0.0,0.0
433,6845.308321934131,1.0,1.0,0.0,0.0
434,6858.552223346729,1.0,0.8392670554577687,0.0,0.0
435,6873.61583856671,1.0,0.8701259766595759,0.0,0.0
436,6880.906086725113,1.0,0.6729838573397022,0.0,0.0
437,6887.9045825864405,1.0,0.7570558098560848,0.0,0.0
438,6894.430806776491,1.0,0.902325319018339,0.0,0.0
439,6900.4127508259135,1.0,0.8074218729677966,0.0,0.0
440,6906.641736835047,1.0,0.8775201140249692,0.0,0.0
441,6912.824659834965,1.0,0.6760231125347574,0.0,0.0
442,6928.207630628029,1.0,0.9546694700304195,0.0,0.0
443,6934.738177011731,1.0,0.8925252038449786,0.0,0.0
444,6939.953607443191,1.0,0.6154824198165912,0.0,0.0
445,6964.74022917042,1.0,0.9035734227104651,0.0,0.0
446,6970.104065689246,1.0,0.966879042862546,0.0,0.0
447,6982.814331630201,0.95,0.8142394745431109,0.0,0.0
448,6993.873680829944,0.9025,0.9244488593123596,0.0,0.0
