step,simulated_time_sec,velocity_clicks_per_min,toxicity,expected_reward,rpe,dopamine_level,dopamine_baseline,tolerance,risk_index,control_signal_u,intervention_type,interaction_type
352,6922.463865100817,35.267192916008035,0.5202440327805028,0.3453247212704619,-0.045687459705778255,0.0,0.2,0.3453247212704619,0.2561999685029191,0.32791760222227034,friction,click
353,6933.565029522282,16.214515267601175,0.5730491774291995,0.3414715224233258,-0.03853198847136069,0.0,0.2,0.3414715224233258,0.28789806658238115,0.34452011028592766,friction,click
354,6941.085916556347,31.911129486846654,0.5775111556529362,0.34018881914949584,-0.012827032738299382,0.0,0.2,0.34018881914949584,0.2716658129380417,0.33540124851243097,friction,click
355,6956.693970016341,11.532507910827295,0.5426809946332057,0.33474555045505994,-0.05443268694435882,0.0,0.2,0.33474555045505994,0.23196926344955826,0.31547596420143637,friction,click
356,6986.533422471434,10.053803783815646,0.44444416994095054,0.3247499293795784,-0.09995621075481512,0.0,0.2,0.3247499293795784,0.20889246433429157,0.3042915590936368,friction,click
357,7029.746743636623,2.776921485420751,0.3622415226896909,0.3107341277617827,-0.14015801617795703,0.0,0.2,0.3107341277617827,0.1974304919618503,0.29866219765201457,none,click
358,7035.572455309165,30.89751263324397,0.27273954431886605,0.29715988128070325,-0.13574246481079474,0.0,0.2,0.29715988128070325,0.19339359678750037,0.2965582094830296,none,click
359,7043.746742805169,29.360357109695872,0.340206041462067,0.28812423986444824,-0.09035641416254991,0.0,0.2,0.28812423986444824,0.19432130321851873,0.29718334976934907,none,click
360,7050.571720530162,52.747424900991525,0.2597621708526478,0.27889335253325975,-0.09230887331188492,0.0,0.2,0.27889335253325975,0.16750331058840726,0.28296577748739693,none,click
361,7069.8216080280445,12.467605331532473,0.3088831107952966,0.2680066234861402,-0.10886729047119584,0.0,0.2,0.2680066234861402,0.2002841936472663,0.3004826794172973,friction,click
362,7075.2953091560275,54.80752291467674,0.35082420556334454,0.265598111780028,-0.024085117061121986,0.0,0.2,0.265598111780028,0.20248766024632206,0.3013243411539073,friction,click
363,7080.890992191157,32.167654756348234,0.3275600174555542,0.25943725831934644,-0.06160853460681562,0.0,0.2,0.25943725831934644,0.21337669343629942,0.3070775407851337,friction,click
364,7091.598263837664,16.811005262832698,0.26866790923418105,0.24902830360697495,-0.10408954712371504,0.0,0.2,0.24902830360697495,0.16482869734781314,0.2815075257653027,none,click
365,7103.519056471983,10.066444713963124,0.2436466240788752,0.2375661100394666,-0.11462193567508344,0.0,0.2,0.2375661100394666,0.17976687540834252,0.29013406161012734,none,click
366,7109.675069849963,19.4931350261922,0.20714005691252343,0.22660314375942014,-0.10962966280046463,0.0,0.2,0.22660314375942014,0.1544536862190387,0.276404454084835,none,click
367,7126.91153315991,3.4809925285180703,0.2335208556128292,0.21605399623018434,-0.10549147529235796,0.0,0.2,0.21605399623018434,0.19399488003302964,0.2974562486839655,none,click
368,7134.4438978554,15.931251984100843,0.2698521549424075,0.2099326108522989,-0.06121385377885455,0.0,0.2,0.2099326108522989,0.18697946539939633,0.2933034588025293,none,click
369,7146.925392335241,14.421349966602344,0.23844750901079323,0.20266439396343394,-0.07268216888864934,0.0,0.2,0.20266439396343394,0.159676587178423,0.27940079985374466,none,click
370,7152.936758015141,39.924372061152944,0.2808179696406068,0.201429399556765,-0.012349944066689378,0.0,0.2,0.201429399556765,0.16482407085086412,0.28258329380319647,none,click
371,7158.128512051377,46.22715142607723,0.23183525971872246,0.19865661651528427,-0.027727830414807225,0.0,0.2,0.19865661651528427,0.1451958636142708,0.2718418017170117,none,click
372,7173.980612945759,11.35496179334718,0.23871488940667723,0.1921460695582581,-0.06510546957026167,0.0,0.2,0.1921460695582581,0.15860839355580583,0.2794734176279454,none,click
373,7189.47791456797,11.614925255247089,0.27150967031921824,0.1879588117752991,-0.04187257782959011,0.0,0.2,0.1879588117752991,0.1509264657733449,0.2753640939788841,none,click
374,7198.931790984061,12.693205910303014,0.24911736237557708,0.18320544945533593,-0.04753362319963181,0.0,0.2,0.18320544945533593,0.18791829860938342,0.2947417242233373,none,click
375,7204.205914773227,56.88148628901338,0.19676512199153842,0.18183334639550594,-0.013721030598299988,0.0,0.2,0.18183334639550594,0.14401933665592295,0.2703449761929897,none,click
376,7217.975789032214,26.144029584368017,0.22170481171411102,0.1780032560397069,-0.0383009035579904,0.0,0.2,0.1780032560397069,0.19385988908531634,0.2976538516966667,none,click
377,7223.466677905492,21.854385104019926,0.23731000587817785,0.1748002288676476,-0.032030271720593084,0.0,0.2,0.1748002288676476,0.19754051864009847,0.298904322479575,none,click
378,7229.581880055297,49.05806752595504,0.21057382972292638,0.17398115590777352,-0.008190729598740593,0.0,0.2,0.17398115590777352,0.1321333874169239,0.2639275287349783,none,click
379,7251.7277138862455,2.7093132034681195,0.27366041352938636,0.17060472514389902,-0.03376430763874519,0.0,0.2,0.17060472514389902,0.16657151969440798,0.2835967721354779,none,click
380,7259.922925750859,29.28539297883542,0.19930539425851299,0.1671701964647892,-0.034345286791098245,0.0,0.2,0.1671701964647892,0.1854974456168035,0.29321060045683983,none,click
381,7269.999606671381,17.863024682404568,0.14779732102452267,0.160075920954837,-0.07094275509952215,0.0,0.2,0.160075920954837,0.1383593269954414,0.26824407530170347,none,click
382,7275.948253441723,70.60429307956569,0.1413571333441453,0.15996172216150628,-0.001141987933307248,0.0,0.2,0.15996172216150628,0.13188675803816574,0.26572576418306515,none,click
383,7282.11643276393,29.18203096851666,0.0733533360831919,0.15128097062057982,-0.08680751540926451,0.0,0.2,0.15128097062057982,0.1211391011311406,0.2602210633914594,none,click
384,7300.385505602986,13.1369556689774,0.07219870831228839,0.14140492843275843,-0.09876042187821388,0.0,0.2,0.14140492843275843,0.10620447237243597,0.25293873988960486,none,click
385,7306.2550008133385,30.667032436199893,0.04438540801090185,0.13331708504455267,-0.08087843388205763,0.0,0.2,0.13331708504455267,0.11144364507841995,0.25590034462733585,none,click
386,7320.239155416907,17.16228165403429,0.010120155540586213,0.122636669523881,-0.1068041552067167,0.0,0.2,0.122636669523881,0.07825550914930243,0.23865310112766133,none,click
387,7328.133291671434,7.600578209629107,0.05235304423285498,0.11394072705933929,-0.08695942464541712,0.0,0.2,0.11394072705933929,0.10427576715715622,0.2527971135986562,none,click
388,7341.930288736314,13.046317191600235,0.04520478171530092,0.10643768308812043,-0.07503043971218853,0.0,0.2,0.10643768308812043,0.1234218416441307,0.261988460556211,none,click
389,7350.10750894841,22.01237038153075,0.029627244532209163,0.1000268233036102,-0.06410859784510241,0.0,0.2,0.1000268233036102,0.1199578765489053,0.2598942159603807,none,click
390,7356.60195031948,18.477339796237608,0.0,0.09233380844777887,-0.07693014855831318,0.0,0.2,0.09233380844777887,0.06477792964407297,0.23068966710720493,none,click
391,7362.489252517935,30.57427560746727,0.07248766324217608,0.09054659521604319,-0.01787213231735675,0.0,0.2,0.09054659521604319,0.13323846441162449,0.2689449336038319,none,click
392,7379.243622909321,17.90577580606883,0.032622752774514964,0.08536129530892322,-0.05185299907119967,0.0,0.2,0.08536129530892322,0.12212436961788124,0.2609295138158312,none,click
393,7384.716168584533,10.963818953905356,0.05058412435731033,0.08072484936513459,-0.04636445943788636,0.0,0.2,0.08072484936513459,0.09127854651894146,0.24451197985966752,none,click
394,7390.888926654309,48.60064117350036,0.0,0.07872744457530867,-0.019974047898259142,0.0,0.2,0.07872744457530867,0.10708406886720002,0.25405414011373834,none,click
395,7396.631995069665,62.68426108897089,0.029431724001590276,0.08016181895397868,0.014343743786700086,0.035859359466750215,0.2,0.08016181895397868,0.10987062757389557,0.25503235455000905,none,click
396,7406.068634921174,0.0,0.0685591048016462,0.07557359229866313,-0.04588226655315558,0.0,0.2,0.07557359229866313,0.11797060539380172,0.2591569735023436,none,click
397,7411.60595075487,43.34229926700941,0.1062413718131478,0.07874608906783039,0.03172496769167253,0.07931241922918134,0.2,0.07874608906783039,0.15017462515925023,0.27625047613152076,none,click
398,7417.719175920269,19.629573057311436,0.12221071287078036,0.0794357124367503,0.006896233689199088,0.01724058422299772,0.2,0.0794357124367503,0.135779317279528,0.26741870239358484,none,click
399,7474.2146370288665,6.372193322008546,0.06498921235668295,0.07553812597616048,-0.038975864605898136,0.0,0.2,0.07553812597616048,0.11658887400725339,0.25822650077336784,none,click
400,7499.429128370213,11.897919967477602,0.045362584999880544,0.07173968262447317,-0.03798443351687321,0.0,0.2,0.07173968262447317,0.12501641104111685,0.26257505229465966,none,click
401,7505.5712518936825,19.53721698065496,0.0,0.06700786648460771,-0.04731816139865447,0.0,0.2,0.06700786648460771,0.08922475180368408,0.24344692688080974,none,click
402,7518.158120369712,28.601236334961378,0.07205445502362898,0.06748495712919857,0.004770906445908496,0.01192726611477124,0.2,0.06748495712919857,0.07890811533743279,0.23929013069218688,none,click
403,7528.835381363862,22.477674764295273,0.024310322651218158,0.06476168689437653,-0.027232702348220394,0.0,0.2,0.06476168689437653,0.10516949299372907,0.25307665875171503,none,click
404,7537.28664340549,7.099531372292283,0.09466636865813738,0.06390627805938229,-0.008554088349942486,0.0,0.2,0.06390627805938229,0.11951551235069244,0.2600972562236538,none,click
405,7542.333751304044,47.551985181208316,0.11383683546585278,0.06915149017438774,0.0524521211500545,0.13113030287513625,0.2,0.06915149017438774,0.18826420494400098,0.2968563831481875,none,click
406,7549.134608001965,35.28967167818516,0.09917613871042508,0.07160635705224336,0.024548668778556243,0.06137167194639061,0.2,0.07160635705224336,0.15685021468467544,0.2775012828403766,none,click
407,7569.495686885159,2.9467986615151007,0.06164383579797396,0.0678962629696071,-0.037100940826362505,0.0,0.2,0.0678962629696071,0.12048773303856754,0.2598866901451367,none,click
408,7574.634758351927,23.350521738403334,0.08277228298940353,0.06816406603941698,0.0026780306980988267,0.006695076745247067,0.2,0.06816406603941698,0.11861900278185405,0.259236775013456,none,click
409,7581.755209780014,25.279296097714482,0.058632544832697475,0.06743919868932446,-0.007248673500925139,0.0,0.2,0.06743919868932446,0.1361260816310834,0.2685547815155814,none,click
410,7590.8907983334975,32.83860675682784,0.0,0.0648001046649955,-0.02639094024328966,0.0,0.2,0.0648001046649955,0.1083791155092255,0.25358210994849895,none,click
411,7596.597217844132,42.0578962960523,0.0,0.0635773312355025,-0.012227734294930126,0.0,0.2,0.0635773312355025,0.0966826805146713,0.24793140071564027,none,click
412,7610.195264450341,13.237195401125053,0.0057851006985140535,0.05916350257201858,-0.04413828663483915,0.0,0.2,0.05916350257201858,0.11759951875951485,0.25910740412978045,none,click
413,7624.576557105531,4.1720867128272765,0.042715636822011634,0.05590444499502071,-0.03259057576997867,0.0,0.2,0.05590444499502071,0.1130558897640996,0.25646475683485054,none,click
414,7633.406350368908,13.590352165743731,0.0,0.0520127945162366,-0.03891650478784105,0.0,0.2,0.0520127945162366,0.0844844883084663,0.24159508514148167,none,click
415,7638.639837808174,34.393891661891104,0.04552181807524751,0.053386842426111705,0.013740479098751028,0.034351197746877574,0.2,0.053386842426111705,0.14018039718109918,0.27221864198585616,none,click
416,7644.15560747263,43.511606647853434,0.056786587335596335,0.05632643838126203,0.02939595955150326,0.07348989887875815,0.2,0.05632643838126203,0.2101077801739545,0.3075894340725597,friction,click
417,7653.048742670339,20.240330996696418,0.006369820522811424,0.05354232694386345,-0.027841114373985794,0.0,0.2,0.05354232694386345,0.10072715713364334,0.2479036896613097,none,click
418,7663.612209196924,34.07972175554389,0.08899538928928463,0.05689782893338432,0.033555019895208746,0.08388754973802187,0.2,0.05689782893338432,0.17165640960962114,0.2871711210207606,none,click
419,7675.084132664901,15.69048124339892,0.07158390455869444,0.05674855142340547,-0.00149277509978845,0.0,0.2,0.05674855142340547,0.1567110103247295,0.27809494904330395,none,click
420,7680.966252296712,81.60323659588522,0.08204071128765515,0.06537613641993334,0.08627584996527864,0.2156896249131966,0.2,0.06537613641993334,0.28031241345298974,0.34435882111943605,friction,click
421,7686.14806060792,23.157938849344937,0.038901945636783154,0.06367836241594728,-0.016977740039860592,0.0,0.2,0.06367836241594728,0.09684189916293393,0.24133961799715536,none,click
422,7696.981774716891,16.614800629727068,0.0414201199794097,0.061458382252038916,-0.022199801639083597,0.0,0.2,0.061458382252038916,0.11703244118593757,0.2588889559599892,none,click
423,7702.728954903711,62.63941416445541,0.0819919064735653,0.06724206612107021,0.057836838690312996,0.1445920967257825,0.2,0.06724206612107021,0.21589664525197225,0.3113887647507259,friction,click
424,7709.042512180015,19.006717567983326,0.11482402659469071,0.06863490053469565,0.013928344136254295,0.03482086034063574,0.2,0.06863490053469565,0.16852459454136623,0.282761651956562,none,click
425,7716.8813775007475,38.27084504265925,0.0675932098074313,0.06993492660193006,0.013000260672344069,0.03250065168086017,0.2,0.06993492660193006,0.16886299736582924,0.2844401326576193,none,click
426,7724.648395412207,54.07480770455771,0.12242797541298897,0.0758221836754562,0.05887257073526157,0.14718142683815394,0.2,0.0758221836754562,0.2111855596168256,0.30668258191093034,friction,click
427,7743.56830271173,3.1712628952210626,0.11693488033853505,0.07448311718673997,-0.013390664887162354,0.0,0.2,0.07448311718673997,0.15320776469903016,0.2759910062502833,none,click
428,7749.098220931983,54.25035019528648,0.17531857333612427,0.082582027909283,0.08098910722543026,0.20247276806357567,0.2,0.082582027909283,0.26726269036925143,0.337756358290697,friction,click
429,7756.381289116768,24.714858550415677,0.1671496788705289,0.0857706663806831,0.03188638471400104,0.0797159617850026,0.2,0.0857706663806831,0.1940847979468642,0.2950328642398356,none,click
430,7763.456583921686,25.44063603892364,0.12595814995638277,0.08667158674529939,0.009009203646162825,0.022523009115407062,0.2,0.08667158674529939,0.14817228187015005,0.27278831470047626,none,click
431,7769.7136966915705,57.53452322813625,0.12885042283001832,0.09163876461578739,0.049671778704880085,0.12417944676220022,0.2,0.09163876461578739,0.196078070111659,0.29957027765935357,none,click
432,7775.363167672141,31.861390317615875,0.1160257784282448,0.09225885086532287,0.006200862495354856,0.01550215623838714,0.2,0.09225885086532287,0.15185601529280332,0.27436247859170104,none,click
433,7791.905045486581,18.135788655028662,0.1436993432149501,0.09248490652141667,0.0022605565609380013,0.005651391402345003,0.2,0.09248490652141667,0.12555887097036852,0.26246148918407597,none,click
434,7798.955802786999,25.529172588217367,0.1441640681103806,0.0936357658483212,0.011508593269045353,0.028771483172613382,0.2,0.0936357658483212,0.1620479298339654,0.28205900434066095,none,click
435,7811.214425572877,14.683541792913203,0.19133028782319633,0.09567414637876305,0.020383805304418467,0.05095951326104617,0.2,0.09567414637876305,0.17992279715681592,0.2902530278688278,none,click
436,7824.180906248763,13.881947191326265,0.08190272245639683,0.09193711126262237,-0.0373703511614068,0.0,0.2,0.09193711126262237,0.14341698358330054,0.27114541204031256,none,click
437,7830.08517794362,10.162133977042428,0.1359063088720719,0.09080898232709403,-0.011281289355283386,0.0,0.2,0.09080898232709403,0.14267847406816914,0.2713142209252976,none,click
438,7835.299336320566,0.0,0.1744514606061976,0.09045065712469451,-0.0035832520239952315,0.0,0.2,0.09045065712469451,0.18534071213371356,0.2943067558453587,none,click
439,7843.145423345209,15.294247900017549,0.1848685566771106,0.09256080023358278,0.021101431088882724,0.05275357772220681,0.2,0.09256080023358278,0.1596151994342583,0.279151845769495,none,click
440,7851.578913637284,42.686952558453015,0.14681520068918394,0.09598134931449032,0.034205490809075464,0.08551372702268867,0.2,0.09598134931449032,0.20776833229804828,0.30502611642574495,friction,click
441,7863.533903800604,5.018824706697806,0.05214969473109404,0.08961805220793322,-0.06363297106557103,0.0,0.2,0.08961805220793322,0.09317898092564059,0.24467247757017926,none,click
442,7873.1442212821885,24.973160403898607,0.13426120751604853,0.09049095241342965,0.00872900205496431,0.021822505137410776,0.2,0.09049095241342965,0.1785776811951254,0.2910660701309913,none,click
443,7878.312631993927,11.608984530528861,0.16651562612320023,0.09121876154456281,0.007278091311331544,0.01819522827832886,0.2,0.09121876154456281,0.13993099902356432,0.2684700037268291,none,click
444,7902.64919666456,14.792556175129219,0.1021120214167462,0.08905155598283498,-0.021672055617278183,0.0,0.2,0.08905155598283498,0.14287806334753947,0.2714632509040832,none,click
445,7918.247618671898,19.232714684785176,0.05709293186807133,0.0854051363135532,-0.03646419669281785,0.0,0.2,0.0854051363135532,0.12256737852972009,0.2610232695274243,none,click
446,7928.6510253095485,11.53468322248551,0.0518873046864754,0.08090082331933235,-0.04504312994220862,0.0,0.2,0.08090082331933235,0.14552185089503245,0.2732022130596382,none,click
447,7936.308064503437,7.835926979176174,0.182271465945537,0.08290380515707299,0.020029818377406375,0.05007454594351594,0.2,0.08290380515707299,0.1746193263589673,0.2880696821561962,none,click
448,7941.723056179839,11.080349441990936,0.19013342801706745,0.08550513972246793,0.026013345653949402,0.06503336413487351,0.2,0.08550513972246793,0.23051643497205943,0.31732274914012965,friction,click
449,7947.72847164742,19.981964719642928,0.07531178234129349,0.08321796045724117,-0.02287179265226752,0.0,0.2,0.08321796045724117,0.09140347210728876,0.24106881886029632,none,click
450,7959.220098111881,10.442386060068056,0.06144136212607261,0.07927353077532918,-0.03944429681911979,0.0,0.2,0.07927353077532918,0.12824326596359256,0.2647627918981644,none,click
451,7965.441754226017,9.643734545803337,0.11955028515048952,0.07852915877354616,-0.007443720017830252,0.0,0.2,0.07852915877354616,0.09842334747020964,0.24825308914134592,none,click
452,7974.044410264226,13.949180284207985,0.12445517946445728,0.07864264940494041,0.0011349063139424603,0.002837265784856151,0.2,0.07864264940494041,0.15461681054556758,0.2786148265181707,none,click
453,7993.766115339494,6.084666591555889,0.12216225855598928,0.07764708071619032,-0.009955686887500911,0.0,0.2,0.07764708071619032,0.130288377981527,0.26489747165601796,none,click
454,8071.383475873404,4.638137621836832,0.193913515302802,0.080157815612441,0.025107348962506715,0.06276837240626679,0.2,0.080157815612441,0.1659753044639888,0.28307960827439776,none,click
455,8080.37451099826,20.01994180874477,0.14951266327948334,0.08212015994126416,0.019623443288231637,0.04905860822057909,0.2,0.08212015994126416,0.18641865585726805,0.2936640776011553,none,click
456,8090.43636734493,35.77868611880395,0.10859949660513077,0.08381045454224478,0.016902946009806158,0.042257365024515395,0.2,0.08381045454224478,0.1528265175750649,0.27574554624772224,none,click
457,8096.60301646865,29.189272226891642,0.0,0.07907806811638177,-0.04732386425863023,0.0,0.2,0.07907806811638177,0.06443296538285231,0.2293496566269368,none,click
458,8101.94801805711,0.0,0.022082836866982716,0.07227440314809272,-0.06803664968289042,0.0,0.2,0.07227440314809272,0.13331812022711126,0.2692366142528464,none,click
459,8110.718143437198,27.365629292474413,0.038822262167219415,0.07040877960320371,-0.018656235448889995,0.0,0.2,0.07040877960320371,0.12770219746726563,0.26372302934998193,none,click
460,8118.4282036462455,7.782040395688207,0.09788723369982695,0.06923501837733571,-0.011737612258679982,0.0,0.2,0.06923501837733571,0.13952024849803482,0.27006668608408324,none,click
461,8128.294671386712,36.487222121396925,0.10123309236467351,0.07193407392301043,0.026990555456747195,0.06747638864186799,0.2,0.07193407392301043,0.15614013102613672,0.27840696181608743,none,click
462,8133.962959381071,42.34082676089083,0.15130500636531952,0.07759852019408672,0.056644462710762844,0.1416111567769071,0.2,0.07759852019408672,0.24314332506670672,0.3246414851721166,friction,click
463,8139.326351136805,67.1217051439771,0.14986627336838002,0.0857221949860942,0.08123674792007465,0.20309186980018662,0.2,0.0857221949860942,0.27104053059055144,0.3365605475194493,friction,click
464,8161.459112665618,8.132740226097557,0.1515189941956221,0.08574251772552807,0.000203227394338798,0.000508068485846995,0.2,0.08574251772552807,0.14172937580960923,0.2696961834268378,none,click
465,8179.604950968784,19.839259778766163,0.14049754340662993,0.08667305059565253,0.009305328701244592,0.02326332175311148,0.2,0.08667305059565253,0.1443884523214674,0.2722235339994506,none,click
466,8187.20404498855,15.791356139016944,0.09731610967879857,0.08484547053740432,-0.01827580058248207,0.0,0.2,0.08484547053740432,0.13707185731410854,0.2683433637279107,none,click
467,8199.56414734251,19.41731493211456,0.11336454046231631,0.08445631487329402,-0.0038915566411029667,0.0,0.2,0.08445631487329402,0.13079112715432284,0.26529393448089794,none,click
468,8210.802035997394,16.017243587989114,0.08438536936573734,0.08223210730275013,-0.022242075705438957,0.0,0.2,0.08223210730275013,0.14838612255103875,0.27450619830574025,none,click
469,8220.536463770744,24.65476200430287,0.0,0.07709074182301298,-0.05141365479737154,0.0,0.2,0.07709074182301298,0.11697351159154416,0.25784136375648864,none,click
470,8274.540027775252,3.333113347574152,0.0,0.06979830680915845,-0.07292435013854529,0.0,0.2,0.06979830680915845,0.13604399818442875,0.26809262586266713,none,click
471,8281.346068429595,17.63139629843849,0.06817809426822143,0.06843130537895849,-0.013670014301999628,0.0,0.2,0.06843130537895849,0.09708217909600478,0.24739617075990897,none,click
472,8288.967294759585,15.745497483496825,0.08924888273754869,0.06801880616337717,-0.004124992155813106,0.0,0.2,0.06801880616337717,0.1293419764790346,0.26551756583703834,none,click
473,8304.325146574849,23.440778328268713,0.08162823683903489,0.06822843468002479,0.0020962851664761556,0.005240712916190389,0.2,0.06822843468002479,0.12122286435218553,0.26050569978298843,none,click
474,8318.07182935412,17.458757421964815,0.13142707441224982,0.0701592896103804,0.019308549303556133,0.04827137325889033,0.2,0.0701592896103804,0.14191939491363342,0.2712608105456072,none,click
475,8333.33188894098,19.65916307812429,0.039351402711874234,0.06756832616970161,-0.025909634406787924,0.0,0.2,0.06756832616970161,0.1111552790727815,0.2551744416895444,none,click
476,8353.848645863134,8.773316400977613,0.00422105400404494,0.0621192108030559,-0.054491153666457126,0.0,0.2,0.0621192108030559,0.09285912792293943,0.24625121071373898,none,click
477,8359.338565424845,43.71648751902584,0.01846546478208004,0.062295123901732544,0.0017591309867664232,0.004397827466916058,0.2,0.062295123901732544,0.08369830441202689,0.2415154196837811,none,click
478,8365.85766618922,46.01861680669104,0.07948932963986212,0.06579240509438877,0.03497281192656232,0.0874320298164058,0.2,0.06579240509438877,0.16924766894381668,0.2872484100882046,none,click
479,8375.311485541455,0.0,0.1319218866960466,0.06580925891975223,0.0001685382536345259,0.00042134563408631476,0.2,0.06580925891975223,0.11559323009581465,0.2566615301293381,none,click
480,8381.140779941603,20.585681861761934,0.1036746580104585,0.06698527616102017,0.011760172412679432,0.02940043103169858,0.2,0.06698527616102017,0.13257640499692455,0.2668708862243238,none,click
481,8400.358220887509,9.366491641975921,0.13690025446060625,0.06830257272319545,0.013172965621752866,0.032932414054382166,0.2,0.06830257272319545,0.14614985566475086,0.2732161896237454,none,click
482,8432.998598920663,3.676428008220543,0.018056794862370135,0.06283470869502199,-0.054678640281734706,0.0,0.2,0.06283470869502199,0.13684084807308078,0.26836338420947586,none,click
483,8442.774003673672,24.551413068203956,0.0,0.059620164459045284,-0.032145442359767046,0.0,0.2,0.059620164459045284,0.08485839337229131,0.2413656610880971,none,click
484,8463.298450658853,5.846686153670418,0.040040536751729076,0.05639101061993601,-0.03229153839109272,0.0,0.2,0.05639101061993601,0.10849526132789207,0.2544779595782663,none,click
485,8468.861283973312,21.571741092452623,0.0,0.053448377194498985,-0.02942633425437023,0.0,0.2,0.053448377194498985,0.13069686479027928,0.26614664446468617,none,click
486,8475.0354221549,48.58977741939528,0.0,0.054177261652473496,0.007288844579745116,0.01822211144936279,0.2,0.054177261652473496,0.08190830695166815,0.2393737366985065,none,click
487,8484.367649713453,12.858666298811562,0.0012303318536890284,0.050428385367262046,-0.03748876285211453,0.0,0.2,0.050428385367262046,0.10256346832491745,0.2517243972082033,none,click
488,8493.004516690919,41.681781245356696,0.0,0.05059576948620543,0.001673841189433825,0.004184602973584563,0.2,0.05059576948620543,0.12298643389227062,0.261966142270113,none,click
489,8499.430959027326,0.0,0.014906118050940326,0.0462814984401319,-0.04314271046073526,0.0,0.2,0.0462814984401319,0.11500596227086218,0.2572546175400341,none,click
490,8530.877234154275,3.8160322491473146,0.0,0.04213035262726213,-0.041511458128697755,0.0,0.2,0.04213035262726213,0.1270933673215744,0.26362356020659056,none,click
491,8545.83688505491,24.06473268602262,0.020465050050622404,0.04194866145281986,-0.001816911744422653,0.0,0.2,0.04194866145281986,0.10766220078357802,0.2535713193759476,none,click
492,8568.578104786968,5.276761819017386,0.10279405705957934,0.04355309338789402,0.016044319350741534,0.040110798376853836,0.2,0.04355309338789402,0.18842618702145777,0.29492338070894836,none,click
493,8574.93947316714,28.295798834896004,0.12340640776643201,0.048905079291788216,0.053519859038941985,0.13379964759735496,0.2,0.048905079291788216,0.1959524827086533,0.29821286640847866,none,click
494,8581.345672283383,46.82964025257171,0.09978166635993853,0.05485735971217778,0.059522804203895684,0.1488070105097392,0.2,0.05485735971217778,0.22530994635385057,0.3135715061510803,friction,click
495,8586.702316983756,0.0,0.0852596977518967,0.05363460862855484,-0.012227510836229437,0.0,0.2,0.05363460862855484,0.10109994086162274,0.24591236564497942,none,click
496,8630.00890310282,4.156411671543855,0.02535751398596474,0.05005857492394058,-0.03576033704614265,0.0,0.2,0.05005857492394058,0.11025893430700985,0.25517176553934495,none,click
497,8635.516435471094,54.4708555374298,0.0,0.051861574373725246,0.018029994497846667,0.04507498624461667,0.2,0.051861574373725246,0.1568006344791216,0.28009042805725515,none,click
498,8642.445711977538,25.97673795130369,0.0,0.04992250918026568,-0.019390651934595632,0.0,0.2,0.04992250918026568,0.09840981391891858,0.2475195702433993,none,click
499,8656.196556173029,8.726736940220194,0.0,0.04602110037976664,-0.03901408800499044,0.0,0.2,0.04602110037976664,0.11397977461587937,0.2572163455598929,none,click
500,8664.137345189654,7.555924212867847,0.0,0.04236348086839845,-0.03657619511368183,0.0,0.2,0.04236348086839845,0.11018677927355278,0.25499785768562183,none,click
501,8689.610989242196,7.066126841873996,0.005698121783355096,0.039295304725960614,-0.03068176142437841,0.0,0.2,0.039295304725960614,0.09544008839137166,0.24760426420871762,none,click
502,8695.398458446958,62.20335474160511,0.0,0.04314119359606519,0.038458888701045774,0.09614722175261443,0.2,0.04314119359606519,0.15384885096598577,0.27894288158213004,none,click
503,8701.693524707514,38.125095124700564,0.0,0.04359271112704624,0.004515175309810514,0.011287938274526284,0.2,0.04359271112704624,0.0722105153956211,0.23351153327327523,none,click
504,8710.76064900753,33.08656527400785,0.04028129305850331,0.045383325326517766,0.017906141994715227,0.04476535498678807,0.2,0.045383325326517766,0.1464724953195768,0.2748742968905424,none,click
505,8731.924571741785,8.505039555293099,0.0,0.041908122738277626,-0.034752025882401394,0.0,0.2,0.041908122738277626,0.10634615112032443,0.2527938798439134,none,click
506,8740.892046219802,6.690847032470913,0.0,0.03855366634350873,-0.03354456394768898,0.0,0.2,0.03855366634350873,0.14636158151742937,0.27407324783779974,none,click
507,8768.11934646069,11.018352805669974,0.0607907334701321,0.03911513048337321,0.005614641398644787,0.014036603496611968,0.2,0.03911513048337321,0.17753089527969335,0.2889944039703422,none,click
508,8783.949117259484,3.7903265159447233,0.10351807574804817,0.040853312036931384,0.017381815535581782,0.043454538838954455,0.2,0.040853312036931384,0.15960257620962698,0.2795747741609549,none,click
509,8789.281998345967,33.75286211730655,0.0,0.040987088597901566,0.0013377656097018006,0.0033444140242545016,0.2,0.040987088597901566,0.11610949831210408,0.2564236204212383,none,click
510,8800.745425444498,15.702110586375124,0.015351751777322137,0.03961873115027441,-0.013683574476271596,0.0,0.2,0.03961873115027441,0.09790735825141952,0.24863611021888582,none,click
511,8821.796551623363,11.400815232438587,0.04049550666089377,0.03910673527234648,-0.005119958779279288,0.0,0.2,0.03910673527234648,0.09339186145409151,0.2466530304398216,none,click
512,8834.379931524501,14.3045828238657,0.0,0.03698413459809505,-0.021226006742514358,0.0,0.2,0.03698413459809505,0.10097687394687252,0.25060899301723966,none,click
513,8844.032987229535,18.6469451228933,0.0,0.03561658927864721,-0.013675453194478424,0.0,0.2,0.03561658927864721,0.08992600775144843,0.24473404288071698,none,click
